objectid,name,address,address2,municipal,state,zipcode,latitude,longitude,prim_type
5273,Bella's Italian Market,319 Plymouth St, ,Halifax,MA,2338,41.994775,-70.846585,Supermarkets
5274,Bella's Market,73 Maverick Sq, ,Boston,MA,2128,42.369842,-71.038558,Supermarkets
5275,Bellingham Market Inc,Bellingham Smoke Shop 234 Pula, ,Bellingham,MA,2019,42.068751,-71.475019,Supermarkets
5276,Bello's Market,75 Maverick Sq, ,Boston,MA,2128,42.370016,-71.03864,Supermarkets
5277,Bemis Market,129 Waltham St, ,Watertown,MA,2472,42.368779,-71.205772,Supermarkets
5278,Berkeley Street Market,2 Fairmont St, ,Malden,MA,2148,42.417741,-71.06007,Supermarkets
5279,Berlin General Store,19 Central St, ,Berlin,MA,1503,42.381433,-71.636227,Supermarkets
5280,Best Home Foods,121 Green St, ,Worcester,MA,1604,42.25694,-71.798058,Supermarkets
5281,Betty Grocery-Restaurant Corp,368 High St, ,Holyoke,MA,1040,42.204866,-72.609703,Supermarkets
5282,Big Discount Wonder Mkt,52 Ironstone St, ,Millville,MA,1529,42.027422,-71.586553,Supermarkets
5283,Big Y Foods Inc,425 Center St, ,Ludlow,MA,1056,42.168045,-72.48186,Supermarkets
5284,Big Y Foods Inc,2145 Roosevelt Ave Big Ys Supp, ,Springfield,MA,1103,42.102548,-72.590295,Supermarkets
5285,Big Y Foods Inc,144 Elizabeth Ave, ,Westfield,MA,1085,42.13363,-72.704001,Supermarkets
5286,Billy's Market,31 Phillips St, ,Boston,MA,2114,42.361233,-71.065706,Supermarkets
5287,Billy's Market,326 Ferry St, ,Everett,MA,2149,42.414499,-71.047733,Supermarkets
5288,Binh An Market,64 Green St, ,Worcester,MA,1604,42.258352,-71.797872,Supermarkets
5289,Bismillah Halal Meat,105 Broadway, ,Malden,MA,2148,42.426579,-71.041531,Supermarkets
5290,Black Market Activities,23 Rand St, ,Revere,MA,2151,42.415987,-71.028519,Supermarkets
5291,Blanca's Market Inc,110 Ferry St, ,Everett,MA,2149,42.407987,-71.046648,Supermarkets
5292,Blanco Market II Inc,67 Woodrow Ave, ,Dorchester Ctr,MA,2124,42.287995,-71.080968,Supermarkets
5293,Blandford Country Store & Cafe,98 Main St, ,Blandford,MA,1008,42.169201,-72.928016,Supermarkets
5294,Bloom's Butcher Shop,181 Broadway, ,Taunton,MA,2780,41.916391,-71.091013,Supermarkets
5295,Blue Ocean Grocery,305 W Broadway, ,South Boston,MA,2127,42.338619,-71.050637,Supermarkets
5296,Bob's Deli & Variety Store,39 Grove St, ,North Brookfield,MA,1535,42.271489,-72.083606,Supermarkets
5297,Bob's Grocery Store,160 Endicott St, ,Boston,MA,2113,42.365445,-71.057562,Supermarkets
5298,Bob's Grocery Store,513 Andover St, ,Lawrence,MA,1843,42.69142,-71.167822,Supermarkets
5299,Boeng Chhuok Asian Grocery,200 Powell St, ,Lowell,MA,1851,42.62735,-71.323246,Supermarkets
5300,Bombay Market,359 Somerville Ave # A3, ,Somerville,MA,2143,42.381048,-71.099025,Supermarkets
5301,Bon Gusto Foods,5 Williams St, ,Canton,MA,2021,42.173149,-71.1307,Supermarkets
5302,Bonanza Grocery & Rstrnt Inc,181 Jackson St, ,Lawrence,MA,1841,42.714631,-71.15783,Supermarkets
5303,Bonanza Supermarket & Rstrnt,183 Jackson St, ,Lawrence,MA,1841,42.711373,-71.167714,Supermarkets
5304,Bonao Market,314 Bay St, ,Springfield,MA,1109,42.117177,-72.566532,Supermarkets
5305,Bonk's Market,245 Suffolk Ln, ,Gardner,MA,1440,42.59696,-71.9521,Supermarkets
5306,Bonta' Triaca,407 Boston Post Rd, ,Weston,MA,2493,42.367331,-71.300893,Supermarkets
5307,Bonville's Market,142 S Main St, ,Acushnet,MA,2743,41.678662,-70.908464,Supermarkets
5308,Boola Market Inc,11 Monteiro Way, ,North Andover,MA,1845,42.674006,-71.115552,Supermarkets
5309,Borden Foods Sales,119 Russell St, ,Littleton,MA,1460,42.549235,-71.482929,Supermarkets
5310,Border Market LLC,651 Broadway, ,Lawrence,MA,1841,42.717904,-71.178358,Supermarkets
5311,Born Free Foods,240 Bear Hill Rd # 202, ,Waltham,MA,2451,42.384499,-71.264724,Supermarkets
5312,Boskis Market,291 Burncoat St, ,Worcester,MA,1606,42.306288,-71.788879,Supermarkets
5313,Boston Food Co-Op,580 Massachusetts Ave, ,Cambridge,MA,2139,42.364861,-71.102911,Supermarkets
5314,Boston Food Imports Inc,1024 Bennington St, ,Boston,MA,2128,42.387166,-71.006,Supermarkets
5315,Boston Food Shops & Deli,345 Washington St, ,Weymouth,MA,2188,42.211909,-70.960465,Supermarkets
5316,Boston Grocers,433 Watertown St, ,Newton,MA,2458,42.359326,-71.203408,Supermarkets
5317,Bostonian One Stop Shop,7 Marble St, ,Whitman,MA,2382,42.080296,-70.932915,Supermarkets
5318,Botonica Romses,206 Russell St, ,Hadley,MA,1035,42.344769,-72.577985,Supermarkets
5319,Bourne Food Mart,414 W Grove St, ,Middleboro,MA,2346,41.896251,-70.948446,Supermarkets
5320,Bowdoin Market,144 Bowdoin St, ,Dorchester,MA,2122,42.303792,-71.070899,Supermarkets
5321,Bragiel European Market,12 Lakeview Ave, ,Ludlow,MA,1056,42.160902,-72.470897,Supermarkets
5322,Brasilerinho,274 Main St, ,Marlborough,MA,1752,42.346549,-71.55276,Supermarkets
5323,Braulios Supermarket,1640 Main St, ,Brockton,MA,2301,42.052824,-71.010458,Supermarkets
5324,Brausa II,65 Broadway, ,Taunton,MA,2780,41.905088,-71.093081,Supermarkets
5325,Braz Market,88 Main St # A, ,Peabody,MA,1960,42.524826,-70.923979,Supermarkets
5326,Braz Transfers Inc,144 Maverick St, ,East Boston,MA,2128,42.369987,-71.038201,Supermarkets
5327,Brazil Products,57 Revere St, ,Winthrop,MA,2152,42.382391,-70.980353,Supermarkets
5328,Brazil Shop,65 Central St, ,Leominster,MA,1453,42.523478,-71.758902,Supermarkets
5329,Brazil USA Mini Market,861 Edgell Rd, ,Framingham,MA,1701,42.327579,-71.435221,Supermarkets
5330,Brendan Thomas Food Inc,430 Boston Rd, ,Billerica,MA,1821,42.559105,-71.268648,Supermarkets
5331,Brewster Farms,2771 Main St, ,Brewster,MA,2631,41.769815,-70.055567,Supermarkets
5332,Bright Antkor Market,624 Gorham St, ,Lowell,MA,1852,42.633391,-71.308992,Supermarkets
5333,Brighton Supermarket,572 Washington St, ,Brighton,MA,2135,42.349933,-71.165099,Supermarkets
5334,Brimo Mini Market,186 Heath St, ,Jamaica Plain,MA,2130,42.326045,-71.10518,Supermarkets
5335,Bristol Farms, , ,Chartley,MA,2712,41.951311,-71.235163,Supermarkets
5336,Brito Market,152 Washington St, ,Haverhill,MA,1832,42.772351,-71.0867,Supermarkets
5337,Broadway Market,94 Broadway, ,Arlington,MA,2474,42.409467,-71.139432,Supermarkets
5338,Broadway Plaza Market,205 Broadway # 1, ,Lawrence,MA,1840,42.707667,-71.170045,Supermarkets
5339,Brockton Bel Market,722 N Main St, ,Brockton,MA,2301,42.101995,-71.022537,Supermarkets
5340,Brookline Food Market,396 Washington St, ,Brookline,MA,2445,42.334615,-71.123089,Supermarkets
5341,Brookline Superette,18 Pleasant St, ,Brookline,MA,2446,42.343367,-71.119755,Supermarkets
5342,Brookshire Grocery Co,152 Grove St, ,Auburndale,MA,2466,42.341558,-71.249151,Supermarkets
5343,Brookshire Grocery Co,1642 Commonwealth Ave, ,Brighton,MA,2135,42.342275,-71.143451,Supermarkets
5344,Brookshire Grocery Co,14 Fountain St, ,Medford,MA,2155,42.419773,-71.102731,Supermarkets
5345,Brothers Convenience,669 Eastern Ave, ,Malden,MA,2148,42.429492,-71.050486,Supermarkets
5346,Brothers Grocery,314 Bay St, ,Springfield,MA,1109,42.117177,-72.566532,Supermarkets
5347,Brothers Mini Market,802 Tremont St, ,Boston,MA,2118,42.338492,-71.081337,Supermarkets
5348,Brown Market & Grocery,194 Dudley St, ,Roxbury,MA,2119,42.328662,-71.081756,Supermarkets
5349,Brown's Food Market,559 Dudley St, ,Dorchester,MA,2125,42.321265,-71.072241,Supermarkets
5350,Buck Island Country Store,22 Abbott Rd, ,South Yarmouth,MA,2664,41.682743,-70.211291,Supermarkets
5351,Burkshire Five Corners Inc,6 New Ashford Rd, ,Williamstown,MA,1267,42.660337,-73.241306,Supermarkets
5352,Bushnell Farms,26 Pommogussett Rd, ,Rutland,MA,1543,42.379384,-71.956194,Supermarkets
5353,C & D Variety,115 Dwight St # 301, ,Springfield,MA,1103,42.10303,-72.586704,Supermarkets
5354,C & J Superette,90 Glenway St, ,Dorchester,MA,2121,42.300115,-71.082226,Supermarkets
5355,C & M Caribbean Market,201 Highland Ave # A, ,Somerville,MA,2143,42.389802,-71.106674,Supermarkets
5356,C & S Wholesale Grocery Distr,3 Warner Ln, ,Westminster,MA,1473,42.561966,-71.869144,Supermarkets
5357,C & W Market Inc,12 Upham St, ,Malden,MA,2148,42.42268,-71.059738,Supermarkets
5358,C J's Market,7 Marble St # B1, ,Whitman,MA,2382,42.080296,-70.932915,Supermarkets
5359,C Mart 2 Supermarket,109 Lincoln St, ,Boston,MA,2111,42.351628,-71.058504,Supermarkets
5360,C Mart Supermarket,109 Lincoln St, ,Boston,MA,2111,42.351628,-71.058504,Supermarkets
5361,Cabrera Market,520 Union St, ,Springfield,MA,1109,42.107579,-72.573029,Supermarkets
5362,Cady Street Meat Market,16b Cady St, ,Ludlow,MA,1056,42.167856,-72.489657,Supermarkets
5363,Calderon Market,140 Princeton St, ,Boston,MA,2128,42.378219,-71.03447,Supermarkets
5364,Call's Corner Store,122 Conway St, ,Greenfield,MA,1301,42.591759,-72.607356,Supermarkets
5365,Calumet Market,1630 Tremont St, ,Roxbury Crossing,MA,2120,42.334039,-71.104653,Supermarkets
5366,Cambridge Food Lab,326 Harvard St, ,Cambridge,MA,2139,42.369987,-71.107768,Supermarkets
5367,Cambridge Market,1006 Cambridge St, ,Cambridge,MA,2141,42.372713,-71.093857,Supermarkets
5368,Cambrooke Foods,4 Copeland Dr, ,Ayer,MA,1432,42.554714,-71.56759,Supermarkets
5369,Cambrooke Foods,93 Lake Shore Dr, ,Wayland,MA,1778,42.332118,-71.374571,Supermarkets
5370,Cambrooke Foods LLC,22 Candy Hill Rd, ,Sudbury,MA,1776,42.386422,-71.405497,Supermarkets
5371,Camilles Market Inc,389 Stockbridge Rd, ,Great Barrington,MA,1230,42.211888,-73.345751,Supermarkets
5372,Can Goods Plus,133 Princeton St, ,North Chelmsford,MA,1863,42.633789,-71.377242,Supermarkets
5373,Canal Street Market,80 Canal St, ,Boston,MA,2114,42.363845,-71.0597,Supermarkets
5374,Canon Food Sales,422 Cotuit Bay Dr, ,Cotuit,MA,2635,41.634324,-70.42082,Supermarkets
5375,Cape Ann Fresh Food,46 Commercial St, ,Gloucester,MA,1930,42.610392,-70.665253,Supermarkets
5376,Caribbean,558 Washington St, ,Dorchester Ctr,MA,2124,42.292094,-71.071689,Supermarkets
5377,Caribbean & American Food,94 Main St, ,Malden,MA,2148,42.418455,-71.06558,Supermarkets
5378,Caribbean International Mkt,1334 Water St, ,Fitchburg,MA,1420,42.559582,-71.775407,Supermarkets
5379,Caribbean Market,558 Washington St, ,Dorchester Ctr,MA,2124,42.292094,-71.071689,Supermarkets
5380,Carlo's Grocery,51 Myrtle St, ,Lawrence,MA,1841,42.714954,-71.167322,Supermarkets
5381,Carlotta Italian Food Inc,67 S Bedford St, ,Burlington,MA,1803,42.484804,-71.200457,Supermarkets
5382,Carmella's Market,86 Cottage St, ,Boston,MA,2128,42.367892,-71.035296,Supermarkets
5383,Carniceria Market,88 Jackson St, ,Lawrence,MA,1841,42.71143,-71.158095,Supermarkets
5384,Casa Cuong,629 Tremont St # A, ,Boston,MA,2118,42.342417,-71.074616,Supermarkets
5385,Casa De Carnes Solucao,43 Chandler St, ,Worcester,MA,1609,42.260634,-71.806913,Supermarkets
5386,Casa Ditalia Imported Grocery,203 Newton St, ,Waltham,MA,2453,42.37013,-71.230008,Supermarkets
5387,Casa Nova Market,104 Central St, ,Milford,MA,1757,42.139839,-71.517053,Supermarkets
5388,Casablanca Market,222 Broadway, ,Chelsea,MA,2150,42.390454,-71.038586,Supermarkets
5389,Casali Market,775 Adams St, ,Dorchester Ctr,MA,2124,42.283498,-71.055852,Supermarkets
5390,Cash Market Munchies,105 Cotuit Rd, ,Marstons Mills,MA,2648,41.653671,-70.413323,Supermarkets
5391,CDM,221 Crescent St, ,Brockton,MA,2302,42.080372,-71.012575,Supermarkets
5392,Ceasar Grocery Store II,113 Blue Hill Ave, ,Roxbury,MA,2119,42.321171,-71.077584,Supermarkets
5393,Cedar's Market,13 Cottage St E, ,Norwood,MA,2062,42.193578,-71.200464,Supermarkets
5394,Central Food Market,1502 Acushnet Ave, ,New Bedford,MA,2746,41.662278,-70.927941,Supermarkets
5395,Central Grocery Store & More,205 Winthrop St, ,Winthrop,MA,2152,42.376267,-70.983628,Supermarkets
5396,Central Guest & Market,186 Central St, ,Milford,MA,1757,42.139491,-71.513451,Supermarkets
5397,Central Market,248 Christian St, ,Lowell,MA,1850,42.654147,-71.293832,Supermarkets
5398,Central Market,241 Lincoln St, ,Worcester,MA,1605,42.283703,-71.791839,Supermarkets
5399,Central Street Market,102 Central St, ,Milford,MA,1757,42.139968,-71.517274,Supermarkets
5400,Centre Market Nargis Begum,1660 Dorchester Ave, ,Dorchester,MA,2122,42.293841,-71.061969,Supermarkets
5401,Centre Street Farmers Markets,35 Parley Ave, ,Jamaica Plain,MA,2130,42.314335,-71.111628,Supermarkets
5402,Chandler International Market,344 Chandler St, ,Worcester,MA,1602,42.262552,-71.827726,Supermarkets
5403,Chanh Hung Seafood Market,659 Washington St, ,Boston,MA,2111,42.351834,-71.063212,Supermarkets
5404,Chapin Grocery Inc,220 River St, ,Waltham,MA,2453,42.371219,-71.224573,Supermarkets
5405,Charles S Klangos,107 Congress St, ,Lowell,MA,1852,42.632417,-71.31048,Supermarkets
5406,Charlie's Market,36 School St, ,Milford,MA,1757,42.142518,-71.519483,Supermarkets
5407,Charlie's Variety,3 Ledgewood Dr, ,Douglas,MA,1516,42.095243,-71.785711,Supermarkets
5408,Chaves Market & Gift Shop,342 Bradford Ave, ,Fall River,MA,2721,41.686979,-71.156345,Supermarkets
5409,Cherry Mart,349 Newbury St # B, ,Boston,MA,2115,42.348554,-71.087255,Supermarkets
5410,Chesterfield General Store,432 Main Rd, ,Chesterfield,MA,1012,42.39101,-72.84085,Supermarkets
5411,Chestnut Street Pantry,320 Chestnut St, ,Needham,MA,2492,42.27465,-71.237355,Supermarkets
5412,Choice Food,2 Main St, ,Wales,MA,1081,42.064438,-72.222995,Supermarkets
5413,Christian Market,163 Acushnet Ave # A, ,New Bedford,MA,2740,41.6272,-70.92381,Supermarkets
5414,Christo's Market,873 South St, ,Roslindale,MA,2131,42.288969,-71.133867,Supermarkets
5415,Christy's Markets Inc,107 Stuart St, ,Boston,MA,2116,42.350812,-71.074581,Supermarkets
5416,Chung Wah Hong Co,55 Beach St, ,Boston,MA,2111,42.351339,-71.060584,Supermarkets
5417,Cibao Grocery,42 Maverick St, ,East Boston,MA,2128,42.371321,-71.04155,Supermarkets
5418,Cibao Market,3936 Washington St, ,Roslindale,MA,2131,42.294128,-71.119667,Supermarkets
5419,Cibao Market & Grocery Store,295 Washington St, ,Haverhill,MA,1832,42.771419,-71.090597,Supermarkets
5420,Cintolo's Market,371 Grant St, ,Framingham,MA,1702,42.289871,-71.40484,Supermarkets
5421,City Grocery,301 County St, ,Fall River,MA,2723,41.694438,-71.13502,Supermarkets
5422,City Grocery Store,111 Ruth St, ,New Bedford,MA,2744,41.614196,-70.916405,Supermarkets
5423,City Market,500 Unicorn Park Dr, ,Woburn,MA,1801,42.486535,-71.115413,Supermarkets
5424,City Zone Supermarket,328 Appleton St, ,Holyoke,MA,1040,42.205617,-72.611227,Supermarkets
5425,Claudios Market,425 Bowdoin St, ,Dorchester,MA,2122,42.310453,-71.062281,Supermarkets
5426,Cliftondale Food Mart,480 Lincoln Ave # 1b, ,Saugus,MA,1906,42.448604,-71.008842,Supermarkets
5427,Cmarket,125 Cambridgepark Dr # 4, ,Cambridge,MA,2140,42.395219,-71.145326,Supermarkets
5428,Cobblers Market,202 Ferry St, ,Everett,MA,2149,42.411047,-71.045808,Supermarkets
5429,Codman Square Market,331 Centre St, ,Jamaica Plain,MA,2130,42.322868,-71.104997,Supermarkets
5430,Coggeshall Food Market Inc,463 Coggeshall St, ,New Bedford,MA,2746,41.655501,-70.932762,Supermarkets
5431,Cohasset Food Mart Inc,130 King St, ,Cohasset,MA,2025,42.237535,-70.825634,Supermarkets
5432,Colonel Barrett's Food,28 Church St # 1, ,Winchester,MA,1890,42.451624,-71.138752,Supermarkets
5433,Colonial Food Store,39 Southwick St, ,Agawam,MA,1001,42.065818,-72.622156,Supermarkets
5434,Columbus Market,1909 Columbus Ave, ,Roxbury,MA,2119,42.31708,-71.098501,Supermarkets
5435,Comfort Foods Inc,844 Woburn St, ,Wilmington,MA,1887,42.527563,-71.148653,Supermarkets
5436,Commercial Market Inc,105 Commercial St, ,Lynn,MA,1905,42.458669,-70.959813,Supermarkets
5437,Commercial Rendes,70 Main St, ,Hyannis,MA,2601,41.656655,-70.273624,Supermarkets
5438,Commonwealth Market Inc,1090 Commonwealth Ave, ,Boston,MA,2215,42.35196,-71.12401,Supermarkets
5439,Compliments Food Co,201 Somerville Ave, ,Somerville,MA,2143,42.378067,-71.090626,Supermarkets
5440,Comzmo Market,1436 Commonwealth Ave, ,Brighton,MA,2135,42.34817,-71.140089,Supermarkets
5441,Confama,99 Chelsea St, ,East Boston,MA,2128,42.372281,-71.035664,Supermarkets
5442,Congress Market,67 Congress Ave, ,Chelsea,MA,2150,42.389504,-71.036042,Supermarkets
5443,Congress Market,95 Congress St, ,Salem,MA,1970,42.51611,-70.889021,Supermarkets
5444,Constanza Meat Market,271 Lawrence St, ,Lawrence,MA,1841,42.718986,-71.167923,Supermarkets
5445,Continental Market,243 Sawyer St, ,New Bedford,MA,2746,41.657861,-70.926648,Supermarkets
5446,Convenience Mart,7 Chester St, ,West Springfield,MA,1089,42.115154,-72.636199,Supermarkets
5447,Copacabana Mart,172 Main St, ,Everett,MA,2149,42.406762,-71.062118,Supermarkets
5448,Corner Grocery Store,1 Hobart St # 1, ,Danvers,MA,1923,42.568093,-70.938463,Supermarkets
5449,Corner Market,803 Broadway, ,Chelsea,MA,2150,42.397721,-71.025307,Supermarkets
5450,Corner Market,420 Medford St, ,Somerville,MA,2145,42.391661,-71.099974,Supermarkets
5451,Corner Stop Inc,35 Leland St, ,New Bedford,MA,2745,41.699273,-70.939374,Supermarkets
5452,Corner Store Variety,180 Main St, ,Groveland,MA,1834,42.768068,-71.022667,Supermarkets
5453,Corniel Grocery Inc,388 Hampshire St, ,Lawrence,MA,1841,42.715138,-71.171353,Supermarkets
5454,Cornucopia Foods,320 Riverside Dr, ,Florence,MA,1062,42.320564,-72.664462,Supermarkets
5455,Correia & Sons Market,500 Read St, ,Somerset,MA,2726,41.736269,-71.161541,Supermarkets
5456,Cosesha Supermarket,354 Broadway # A, ,Revere,MA,2151,42.409461,-71.012798,Supermarkets
5457,Costas Super Market Inc,1502 Acushnet Ave, ,New Bedford,MA,2746,41.662278,-70.927941,Supermarkets
5458,Cote's Market,175 Salem St, ,Lowell,MA,1854,42.649003,-71.322373,Supermarkets
5459,Country Farms,268 Branch St, ,Lowell,MA,1851,42.638235,-71.330577,Supermarkets
5460,Country Farms Groceries,268 Branch St, ,Lowell,MA,1851,42.638235,-71.330577,Supermarkets
5461,Country Market,67 Main St, ,Egremont,MA,1230,42.190406,-73.352676,Supermarkets
5462,Country Mart,54 Union St, ,Westfield,MA,1085,42.131447,-72.739963,Supermarkets
5463,Country Meats,1142 Memorial Ave, ,West Springfield,MA,1089,42.093822,-72.616452,Supermarkets
5464,Country Store & Wine Shoppe,5 Wenham St, ,Danvers,MA,1923,42.586368,-70.936685,Supermarkets
5465,Country Store 1856-Centerville,555 Main St, ,Centerville,MA,2632,41.646123,-70.346315,Supermarkets
5466,Courniotes,10 Taylor St, ,Chicopee,MA,1020,42.161495,-72.579939,Supermarkets
5467,Court House,155 Middlesex St, ,Lowell,MA,1852,42.641217,-71.31149,Supermarkets
5468,Court Market,505 Washington St, ,Dorchester Ctr,MA,2124,42.294025,-71.07199,Supermarkets
5469,Court Street Market,263 Court St, ,Brockton,MA,2302,42.086619,-71.009995,Supermarkets
5470,Cousin's Market,8 Glenway St, ,Dorchester,MA,2121,42.301709,-71.084654,Supermarkets
5471,Cozmo Market,205 Harvard Ave, ,Allston,MA,2134,42.349931,-71.130804,Supermarkets
5472,Cozmo Market,1436 Commonwealth Ave, ,Brighton,MA,2135,42.34817,-71.140089,Supermarkets
5473,Crescent Enterprises Inc,59 Chester Ave, ,Waltham,MA,2453,42.362558,-71.239096,Supermarkets
5474,Crescent International Food St,416 Crescent Ave, ,Chelsea,MA,2150,42.401058,-71.014178,Supermarkets
5475,Crioll Mini Mart,199 Crescent St, ,Brockton,MA,2302,42.080306,-71.013544,Supermarkets
5476,Cristal's Market,261 Oakland St, ,Springfield,MA,1108,42.092032,-72.562353,Supermarkets
5477,Cruz Market,152 Sumner St, ,East Boston,MA,2128,42.369615,-71.041029,Supermarkets
5478,Crystal's Market,173 Dudley St, ,Roxbury,MA,2119,42.328512,-71.082343,Supermarkets
5479,Cultural Market,765 Tyler St, ,Pittsfield,MA,1201,42.456713,-73.234871,Supermarkets
5480,Cummins Market,290 Cummins Hwy, ,Roslindale,MA,2131,42.279701,-71.117995,Supermarkets
5481,Cushman Grocery,51 Cushman Rd, ,Brighton,MA,2135,42.353591,-71.1462,Supermarkets
5482,D & C Quincy Market,33 Washington St, ,Quincy,MA,2169,42.251376,-71.002525,Supermarkets
5483,D & D Convenience,101 Magazine St, ,Cambridge,MA,2139,42.360349,-71.109788,Supermarkets
5484,D & J Market,120 Boston St, ,Dorchester,MA,2125,42.32537,-71.059039,Supermarkets
5485,D & M Market,126 Broad St, ,Lynn,MA,1901,42.463232,-70.940085,Supermarkets
5486,D & N Market Inc,12 S Huntington Ave, ,Jamaica Plain,MA,2130,42.331727,-71.111902,Supermarkets
5487,D & R Groceries,64 Federal St, ,Springfield,MA,1105,42.112591,-72.580509,Supermarkets
5488,D & T Market LLC,17 High Rock St, ,Lynn,MA,1902,42.469504,-70.946713,Supermarkets
